ISO3,Country,Year,Month,TRA_COV,Total
CYP,Cyprus,2012,2,Total,255.273
CYP,Cyprus,2012,2,Domestic,
CYP,Cyprus,2012,2,International,255.273
CZE,Czechia,2012,2,Total,637.832
CZE,Czechia,2012,2,Domestic,7.132
CZE,Czechia,2012,2,International,630.7
DNK,Denmark,2012,2,Total,1808.492
DNK,Denmark,2012,2,Domestic,169.501
DNK,Denmark,2012,2,International,1638.991
EST,Estonia,2012,2,Total,125.804
EST,Estonia,2012,2,Domestic,1.614
EST,Estonia,2012,2,International,124.19
FIN,Finland,2012,2,Total,1251.262
FIN,Finland,2012,2,Domestic,273.035
FIN,Finland,2012,2,International,978.227
FRA,France,2012,2,Total,8335.525
FRA,France,2012,2,Domestic,1951.419
FRA,France,2012,2,International,6384.106
DEU,Germany,2012,2,Total,10968.126
DEU,Germany,2012,2,Domestic,1802.015
DEU,Germany,2012,2,International,9166.111
GRC,Greece,2012,2,Total,856.022
GRC,Greece,2012,2,Domestic,320.898
GRC,Greece,2012,2,International,535.124
HUN,Hungary,2012,2,Total,419.823
HUN,Hungary,2012,2,Domestic,0
HUN,Hungary,2012,2,International,419.823
ISL,Iceland,2012,2,Total,117.429
ISL,Iceland,2012,2,Domestic,0
ISL,Iceland,2012,2,International,117.429
IRL,Ireland,2012,2,Total,1419.713
IRL,Ireland,2012,2,Domestic,4.15
IRL,Ireland,2012,2,International,1415.563
ITA,Italy,2012,2,Total,6638.336
ITA,Italy,2012,2,Domestic,1927.704
ITA,Italy,2012,2,International,4710.632
LVA,Latvia,2012,2,Total,285.398
LVA,Latvia,2012,2,Domestic,0.044
LVA,Latvia,2012,2,International,285.354
LTU,Lithuania,2012,2,Total,191.824
LTU,Lithuania,2012,2,Domestic,0
LTU,Lithuania,2012,2,International,191.824
LUX,Luxembourg,2012,2,Total,113.572
LUX,Luxembourg,2012,2,Domestic,0.04
LUX,Luxembourg,2012,2,International,113.532
MLT,Malta,2012,2,Total,169.801
MLT,Malta,2012,2,Domestic,0.112
MLT,Malta,2012,2,International,169.689
NLD,Netherlands,2012,2,Total,3553.952
NLD,Netherlands,2012,2,Domestic,0.12
NLD,Netherlands,2012,2,International,3553.832
NOR,Norway,2012,2,Total,2410.988
NOR,Norway,2012,2,Domestic,1148.38
NOR,Norway,2012,2,International,1262.608
POL,Poland,2012,2,Total,1280.964
POL,Poland,2012,2,Domestic,91.794
POL,Poland,2012,2,International,1189.17
PRT,Portugal,2012,2,Total,1553.792
PRT,Portugal,2012,2,Domestic,162.791
PRT,Portugal,2012,2,International,1391.001
ROU,Romania,2012,2,Total,541.357
ROU,Romania,2012,2,Domestic,46.233
ROU,Romania,2012,2,International,495.124
SVK,Slovakia,2012,2,Total,69.899
SVK,Slovakia,2012,2,Domestic,2.249
SVK,Slovakia,2012,2,International,67.65
SVN,Slovenia,2012,2,Total,68.612
SVN,Slovenia,2012,2,Domestic,0
SVN,Slovenia,2012,2,International,68.612
ESP,Spain,2012,2,Total,9207.701
ESP,Spain,2012,2,Domestic,2328.464
ESP,Spain,2012,2,International,6879.237
SWE,Sweden,2012,2,Total,2095.665
SWE,Sweden,2012,2,Domestic,577.553
SWE,Sweden,2012,2,International,1518.112
CHE,Switzerland,2012,2,Total,3135.106
CHE,Switzerland,2012,2,Domestic,45.303
CHE,Switzerland,2012,2,International,3089.803
GBR,United Kingdom,2012,2,Total,12757.782
GBR,United Kingdom,2012,2,Domestic,1532.54
GBR,United Kingdom,2012,2,International,11225.242
AUT,Austria,2012,3,Total,2133.74
AUT,Austria,2012,3,Domestic,61.032
AUT,Austria,2012,3,International,2072.708
BEL,Belgium,2012,3,Total,1906.186
BEL,Belgium,2012,3,Domestic,3.232
BEL,Belgium,2012,3,International,1902.954
BGR,Bulgaria,2012,3,Total,288.098
BGR,Bulgaria,2012,3,Domestic,14.904
BGR,Bulgaria,2012,3,International,273.194
HRV,Croatia,2012,3,Total,187.426
HRV,Croatia,2012,3,Domestic,29.224
HRV,Croatia,2012,3,International,158.202
CYP,Cyprus,2012,3,Total,326.936
CYP,Cyprus,2012,3,Domestic,0
CYP,Cyprus,2012,3,International,326.936
CZE,Czechia,2012,3,Total,826.374
CZE,Czechia,2012,3,Domestic,7.888
CZE,Czechia,2012,3,International,818.486
DNK,Denmark,2012,3,Total,2133.485
DNK,Denmark,2012,3,Domestic,196.754
DNK,Denmark,2012,3,International,1936.731
EST,Estonia,2012,3,Total,163.573
EST,Estonia,2012,3,Domestic,2.038
EST,Estonia,2012,3,International,161.535
FIN,Finland,2012,3,Total,1437.276
FIN,Finland,2012,3,Domestic,325.863
FIN,Finland,2012,3,International,1111.413
FRA,France,2012,3,Total,9951.848
FRA,France,2012,3,Domestic,2277.619
FRA,France,2012,3,International,7674.229
DEU,Germany,2012,3,Total,13670.984
DEU,Germany,2012,3,Domestic,2128.472
DEU,Germany,2012,3,International,11542.512
GRC,Greece,2012,3,Total,1059.203
GRC,Greece,2012,3,Domestic,379.392
GRC,Greece,2012,3,International,679.811
HUN,Hungary,2012,3,Total,575.2
HUN,Hungary,2012,3,Domestic,0
HUN,Hungary,2012,3,International,575.2
ISL,Iceland,2012,3,Total,148.758
ISL,Iceland,2012,3,Domestic,0
ISL,Iceland,2012,3,International,148.758
IRL,Ireland,2012,3,Total,1732.08
IRL,Ireland,2012,3,Domestic,3.898
IRL,Ireland,2012,3,International,1728.182
ITA,Italy,2012,3,Total,8414.87
ITA,Italy,2012,3,Domestic,2351.32
ITA,Italy,2012,3,International,6063.55
LVA,Latvia,2012,3,Total,345.849
LVA,Latvia,2012,3,Domestic,0
LVA,Latvia,2012,3,International,345.849
LTU,Lithuania,2012,3,Total,224.796
LTU,Lithuania,2012,3,Domestic,0.005
LTU,Lithuania,2012,3,International,224.791
LUX,Luxembourg,2012,3,Total,136.146
LUX,Luxembourg,2012,3,Domestic,0.167
LUX,Luxembourg,2012,3,International,135.979
MLT,Malta,2012,3,Total,222.042
MLT,Malta,2012,3,Domestic,0
MLT,Malta,2012,3,International,222.042
NLD,Netherlands,2012,3,Total,4180.715
NLD,Netherlands,2012,3,Domestic,0.188
NLD,Netherlands,2012,3,International,4180.527
NOR,Norway,2012,3,Total,2798.324
NOR,Norway,2012,3,Domestic,1311.565
NOR,Norway,2012,3,International,1486.759
POL,Poland,2012,3,Total,1485.978
POL,Poland,2012,3,Domestic,110.628
POL,Poland,2012,3,International,1375.35
PRT,Portugal,2012,3,Total,1911.105
PRT,Portugal,2012,3,Domestic,196.305
PRT,Portugal,2012,3,International,1714.8
ROU,Romania,2012,3,Total,685.541
ROU,Romania,2012,3,Domestic,62.959
ROU,Romania,2012,3,International,622.582
SVK,Slovakia,2012,3,Total,85.778
SVK,Slovakia,2012,3,Domestic,2.699
SVK,Slovakia,2012,3,International,83.079
SVN,Slovenia,2012,3,Total,82.513
SVN,Slovenia,2012,3,Domestic,0
SVN,Slovenia,2012,3,International,82.513
ESP,Spain,2012,3,Total,11382.871
ESP,Spain,2012,3,Domestic,2733.854
ESP,Spain,2012,3,International,8649.017
SWE,Sweden,2012,3,Total,2459.172
SWE,Sweden,2012,3,Domestic,672.41
SWE,Sweden,2012,3,International,1786.762
CHE,Switzerland,2012,3,Total,3624.391
CHE,Switzerland,2012,3,Domestic,59.606
CHE,Switzerland,2012,3,International,3564.785
GBR,United Kingdom,2012,3,Total,15059.277
GBR,United Kingdom,2012,3,Domestic,1735.41
GBR,United Kingdom,2012,3,International,13323.867
AUT,Austria,2012,4,Total,2144.869
AUT,Austria,2012,4,Domestic,50.114
AUT,Austria,2012,4,International,2094.755
BEL,Belgium,2012,4,Total,2236.235
BEL,Belgium,2012,4,Domestic,2.342
BEL,Belgium,2012,4,International,2233.893
BGR,Bulgaria,2012,4,Total,318.565
BGR,Bulgaria,2012,4,Domestic,16.381
BGR,Bulgaria,2012,4,International,302.184
HRV,Croatia,2012,4,Total,335.479
HRV,Croatia,2012,4,Domestic,36.911
HRV,Croatia,2012,4,International,298.568
CYP,Cyprus,2012,4,Total,560.623
CYP,Cyprus,2012,4,Domestic,0.004
CYP,Cyprus,2012,4,International,560.619
CZE,Czechia,2012,4,Total,936.613
CZE,Czechia,2012,4,Domestic,6.237
CZE,Czechia,2012,4,International,930.376
DNK,Denmark,2012,4,Total,2167.276
DNK,Denmark,2012,4,Domestic,173.695
DNK,Denmark,2012,4,International,1993.581
EST,Estonia,2012,4,Total,191.656
EST,Estonia,2012,4,Domestic,2.086
EST,Estonia,2012,4,International,189.57
FIN,Finland,2012,4,Total,1388.408
FIN,Finland,2012,4,Domestic,251.304
FIN,Finland,2012,4,International,1137.104
FRA,France,2012,4,Total,11277.694
FRA,France,2012,4,Domestic,2339.312
FRA,France,2012,4,International,8938.382
DEU,Germany,2012,4,Total,14556.629
DEU,Germany,2012,4,Domestic,1916.951
DEU,Germany,2012,4,International,12639.678
GRC,Greece,2012,4,Total,1765.467
GRC,Greece,2012,4,Domestic,465.099
GRC,Greece,2012,4,International,1300.368
HUN,Hungary,2012,4,Total,709.21
HUN,Hungary,2012,4,Domestic,0
HUN,Hungary,2012,4,International,709.21
ISL,Iceland,2012,4,Total,180.068
ISL,Iceland,2012,4,Domestic,0
ISL,Iceland,2012,4,International,180.068
IRL,Ireland,2012,4,Total,1960.461
IRL,Ireland,2012,4,Domestic,4.079
IRL,Ireland,2012,4,International,1956.382
ITA,Italy,2012,4,Total,9964.007
ITA,Italy,2012,4,Domestic,2595.144
ITA,Italy,2012,4,International,7368.863
LVA,Latvia,2012,4,Total,395.847
LVA,Latvia,2012,4,Domestic,0
LVA,Latvia,2012,4,International,395.847
LTU,Lithuania,2012,4,Total,246.725
LTU,Lithuania,2012,4,Domestic,0.004
LTU,Lithuania,2012,4,International,246.721
LUX,Luxembourg,2012,4,Total,161.565
LUX,Luxembourg,2012,4,Domestic,0.004
LUX,Luxembourg,2012,4,International,161.561
MLT,Malta,2012,4,Total,304.27
MLT,Malta,2012,4,Domestic,0.072
MLT,Malta,2012,4,International,304.198
NLD,Netherlands,2012,4,Total,4571.306
NLD,Netherlands,2012,4,Domestic,0.563
NLD,Netherlands,2012,4,International,4570.743
NOR,Norway,2012,4,Total,2654.649
NOR,Norway,2012,4,Domestic,1131.791
NOR,Norway,2012,4,International,1522.858
POL,Poland,2012,4,Total,1790.288
POL,Poland,2012,4,Domestic,173.068
POL,Poland,2012,4,International,1617.22
PRT,Portugal,2012,4,Total,2425.516
PRT,Portugal,2012,4,Domestic,247.419
PRT,Portugal,2012,4,International,2178.097
ROU,Romania,2012,4,Total,812.732
ROU,Romania,2012,4,Domestic,55.646
ROU,Romania,2012,4,International,757.086
SVK,Slovakia,2012,4,Total,100.7
SVK,Slovakia,2012,4,Domestic,2.731
SVK,Slovakia,2012,4,International,97.969
SVN,Slovenia,2012,4,Total,93.078
SVN,Slovenia,2012,4,Domestic,0
SVN,Slovenia,2012,4,International,93.078
ESP,Spain,2012,4,Total,13210.008
ESP,Spain,2012,4,Domestic,2806.439
ESP,Spain,2012,4,International,10403.569
SWE,Sweden,2012,4,Total,2516.209
SWE,Sweden,2012,4,Domestic,600.828
SWE,Sweden,2012,4,International,1915.381
CHE,Switzerland,2012,4,Total,3681.223
CHE,Switzerland,2012,4,Domestic,55.307
CHE,Switzerland,2012,4,International,3625.916
GBR,United Kingdom,2012,4,Total,16562.599
GBR,United Kingdom,2012,4,Domestic,1743.49
GBR,United Kingdom,2012,4,International,14819.109
AUT,Austria,2012,5,Total,2253.364
AUT,Austria,2012,5,Domestic,54.706
AUT,Austria,2012,5,International,2198.658
BEL,Belgium,2012,5,Total,2353.375
BEL,Belgium,2012,5,Domestic,4.044
BEL,Belgium,2012,5,International,2349.331
BGR,Bulgaria,2012,5,Total,438.227
BGR,Bulgaria,2012,5,Domestic,18.534
BGR,Bulgaria,2012,5,International,419.693
HRV,Croatia,2012,5,Total,512.233
HRV,Croatia,2012,5,Domestic,40.599
HRV,Croatia,2012,5,International,471.634
CYP,Cyprus,2012,5,Total,698.223
CYP,Cyprus,2012,5,Domestic,0.002
CYP,Cyprus,2012,5,International,698.221
CZE,Czechia,2012,5,Total,987.057
CZE,Czechia,2012,5,Domestic,7.988
CZE,Czechia,2012,5,International,979.069
DNK,Denmark,2012,5,Total,2286.835
DNK,Denmark,2012,5,Domestic,144.211
DNK,Denmark,2012,5,International,2142.624
EST,Estonia,2012,5,Total,215.075
EST,Estonia,2012,5,Domestic,1.97
EST,Estonia,2012,5,International,213.105
FIN,Finland,2012,5,Total,1415.611
FIN,Finland,2012,5,Domestic,223.568
FIN,Finland,2012,5,International,1192.043
FRA,France,2012,5,Total,11431.852
FRA,France,2012,5,Domestic,2364.142
FRA,France,2012,5,International,9067.71
DEU,Germany,2012,5,Total,16071.844
DEU,Germany,2012,5,Domestic,2125.13
DEU,Germany,2012,5,International,13946.714
GRC,Greece,2012,5,Total,2971.253
GRC,Greece,2012,5,Domestic,446.156
GRC,Greece,2012,5,International,2525.097
HUN,Hungary,2012,5,Total,753.98
HUN,Hungary,2012,5,Domestic,0
HUN,Hungary,2012,5,International,753.98
ISL,Iceland,2012,5,Total,208.978
ISL,Iceland,2012,5,Domestic,0
ISL,Iceland,2012,5,International,208.978
IRL,Ireland,2012,5,Total,2125.365
IRL,Ireland,2012,5,Domestic,4.545
IRL,Ireland,2012,5,International,2120.82
ITA,Italy,2012,5,Total,10391.146
ITA,Italy,2012,5,Domestic,2747.918
ITA,Italy,2012,5,International,7643.228
LVA,Latvia,2012,5,Total,423.411
LVA,Latvia,2012,5,Domestic,0
LVA,Latvia,2012,5,International,423.411
LTU,Lithuania,2012,5,Total,284.485
LTU,Lithuania,2012,5,Domestic,0.019
LTU,Lithuania,2012,5,International,284.466
LUX,Luxembourg,2012,5,Total,164.146
LUX,Luxembourg,2012,5,Domestic,0
LUX,Luxembourg,2012,5,International,164.146
MLT,Malta,2012,5,Total,344.254
MLT,Malta,2012,5,Domestic,0
MLT,Malta,2012,5,International,344.254
NLD,Netherlands,2012,5,Total,5030.683
NLD,Netherlands,2012,5,Domestic,0.062
NLD,Netherlands,2012,5,International,5030.621
NOR,Norway,2012,5,Total,3063.575
NOR,Norway,2012,5,Domestic,1374.171
NOR,Norway,2012,5,International,1689.404
POL,Poland,2012,5,Total,2084.217
POL,Poland,2012,5,Domestic,224.932
POL,Poland,2012,5,International,1859.285
PRT,Portugal,2012,5,Total,2522.044
PRT,Portugal,2012,5,Domestic,233.99
PRT,Portugal,2012,5,International,2288.054
ROU,Romania,2012,5,Total,847.431
ROU,Romania,2012,5,Domestic,61.825
ROU,Romania,2012,5,International,785.606
SVK,Slovakia,2012,5,Total,111.205
SVK,Slovakia,2012,5,Domestic,2.935
SVK,Slovakia,2012,5,International,108.27
SVN,Slovenia,2012,5,Total,100.19
SVN,Slovenia,2012,5,Domestic,0
SVN,Slovenia,2012,5,International,100.19
ESP,Spain,2012,5,Total,14220.143
ESP,Spain,2012,5,Domestic,2886.037
ESP,Spain,2012,5,International,11334.106
SWE,Sweden,2012,5,Total,2806.208
SWE,Sweden,2012,5,Domestic,683.221
SWE,Sweden,2012,5,International,2122.987
CHE,Switzerland,2012,5,Total,3633.333
CHE,Switzerland,2012,5,Domestic,52.318
CHE,Switzerland,2012,5,International,3581.015
GBR,United Kingdom,2012,5,Total,17791.6
GBR,United Kingdom,2012,5,Domestic,1833.325
GBR,United Kingdom,2012,5,International,15958.275
AUT,Austria,2012,6,Total,2394.37
AUT,Austria,2012,6,Domestic,55.998
AUT,Austria,2012,6,International,2338.372
BEL,Belgium,2012,6,Total,2408.452
BEL,Belgium,2012,6,Domestic,4.758
BEL,Belgium,2012,6,International,2403.694
BGR,Bulgaria,2012,6,Total,946.489
BGR,Bulgaria,2012,6,Domestic,25.527
BGR,Bulgaria,2012,6,International,920.962
HRV,Croatia,2012,6,Total,709.014
HRV,Croatia,2012,6,Domestic,47.627
HRV,Croatia,2012,6,International,661.387
CYP,Cyprus,2012,6,Total,853.578
CYP,Cyprus,2012,6,Domestic,0.001
CYP,Cyprus,2012,6,International,853.577
CZE,Czechia,2012,6,Total,1194.962
CZE,Czechia,2012,6,Domestic,9.978
CZE,Czechia,2012,6,International,1184.984
DNK,Denmark,2012,6,Total,2550.316
DNK,Denmark,2012,6,Domestic,154.326
DNK,Denmark,2012,6,International,2395.99
EST,Estonia,2012,6,Total,224.968
EST,Estonia,2012,6,Domestic,2.344
EST,Estonia,2012,6,International,222.624
FIN,Finland,2012,6,Total,1516.745
FIN,Finland,2012,6,Domestic,205.947
FIN,Finland,2012,6,International,1310.798
FRA,France,2012,6,Total,11922.585
FRA,France,2012,6,Domestic,2556.94
FRA,France,2012,6,International,9365.645
DEU,Germany,2012,6,Total,16784.744
DEU,Germany,2012,6,Domestic,2025.176
DEU,Germany,2012,6,International,14759.568
GRC,Greece,2012,6,Total,4307.437
GRC,Greece,2012,6,Domestic,504.385
GRC,Greece,2012,6,International,3803.052
HUN,Hungary,2012,6,Total,787.49
HUN,Hungary,2012,6,Domestic,0
HUN,Hungary,2012,6,International,787.49
ISL,Iceland,2012,6,Total,333.123
ISL,Iceland,2012,6,Domestic,0
ISL,Iceland,2012,6,International,333.123
IRL,Ireland,2012,6,Total,2367.876
IRL,Ireland,2012,6,Domestic,4.826
IRL,Ireland,2012,6,International,2363.05
ITA,Italy,2012,6,Total,11125.321
ITA,Italy,2012,6,Domestic,2924.122
ITA,Italy,2012,6,International,8201.199
LVA,Latvia,2012,6,Total,470.617
LVA,Latvia,2012,6,Domestic,0
LVA,Latvia,2012,6,International,470.617
LTU,Lithuania,2012,6,Total,325.816
LTU,Lithuania,2012,6,Domestic,0
LTU,Lithuania,2012,6,International,325.816
LUX,Luxembourg,2012,6,Total,172.785
LUX,Luxembourg,2012,6,Domestic,0.14
LUX,Luxembourg,2012,6,International,172.645
MLT,Malta,2012,6,Total,375.404
MLT,Malta,2012,6,Domestic,0.05
MLT,Malta,2012,6,International,375.354
NLD,Netherlands,2012,6,Total,5080.549
NLD,Netherlands,2012,6,Domestic,0.249
NLD,Netherlands,2012,6,International,5080.3
NOR,Norway,2012,6,Total,3242.581
NOR,Norway,2012,6,Domestic,1283.919
NOR,Norway,2012,6,International,1958.662
POL,Poland,2012,6,Total,2339.536
POL,Poland,2012,6,Domestic,254.041
POL,Poland,2012,6,International,2085.495
PRT,Portugal,2012,6,Total,2708.721
PRT,Portugal,2012,6,Domestic,250.084
PRT,Portugal,2012,6,International,2458.637
ROU,Romania,2012,6,Total,916.364
ROU,Romania,2012,6,Domestic,58.215
ROU,Romania,2012,6,International,858.149
SVK,Slovakia,2012,6,Total,180.483
SVK,Slovakia,2012,6,Domestic,2.775
SVK,Slovakia,2012,6,International,177.708
SVN,Slovenia,2012,6,Total,116.17
SVN,Slovenia,2012,6,Domestic,0
SVN,Slovenia,2012,6,International,116.17
ESP,Spain,2012,6,Total,16003.971
ESP,Spain,2012,6,Domestic,3083.997
ESP,Spain,2012,6,International,12919.974
SWE,Sweden,2012,6,Total,2877.018
SWE,Sweden,2012,6,Domestic,558.438
SWE,Sweden,2012,6,International,2318.58
CHE,Switzerland,2012,6,Total,3766.339
CHE,Switzerland,2012,6,Domestic,53.939
CHE,Switzerland,2012,6,International,3712.4
GBR,United Kingdom,2012,6,Total,19742.454
GBR,United Kingdom,2012,6,Domestic,1817.161
GBR,United Kingdom,2012,6,International,17925.293
AUT,Austria,2012,7,Total,2545.147
AUT,Austria,2012,7,Domestic,51.556
AUT,Austria,2012,7,International,2493.591
BEL,Belgium,2012,7,Total,2828.842
BEL,Belgium,2012,7,Domestic,8.414
BEL,Belgium,2012,7,International,2820.428
BGR,Bulgaria,2012,7,Total,1337.258
BGR,Bulgaria,2012,7,Domestic,28.673
BGR,Bulgaria,2012,7,International,1308.585
HRV,Croatia,2012,7,Total,928.203
HRV,Croatia,2012,7,Domestic,52.811
HRV,Croatia,2012,7,International,875.392
CYP,Cyprus,2012,7,Total,991.33
CYP,Cyprus,2012,7,Domestic,0.005
CYP,Cyprus,2012,7,International,991.325
CZE,Czechia,2012,7,Total,1349.272
CZE,Czechia,2012,7,Domestic,8.117
CZE,Czechia,2012,7,International,1341.155
DNK,Denmark,2012,7,Total,2751.574
DNK,Denmark,2012,7,Domestic,117.898
DNK,Denmark,2012,7,International,2633.676
EST,Estonia,2012,7,Total,227.873
EST,Estonia,2012,7,Domestic,2.469
EST,Estonia,2012,7,International,225.404
FIN,Finland,2012,7,Total,1454.574
FIN,Finland,2012,7,Domestic,147.028
FIN,Finland,2012,7,International,1307.546
FRA,France,2012,7,Total,13536.826
FRA,France,2012,7,Domestic,2757.863
FRA,France,2012,7,International,10778.963
DEU,Germany,2012,7,Total,18231.496
DEU,Germany,2012,7,Domestic,1915.009
DEU,Germany,2012,7,International,16316.487
GRC,Greece,2012,7,Total,5446.517
GRC,Greece,2012,7,Domestic,609.398
GRC,Greece,2012,7,International,4837.119
HUN,Hungary,2012,7,Total,881.36
HUN,Hungary,2012,7,Domestic,0
HUN,Hungary,2012,7,International,881.36
ISL,Iceland,2012,7,Total,422.464
ISL,Iceland,2012,7,Domestic,0
ISL,Iceland,2012,7,International,422.464
IRL,Ireland,2012,7,Total,2557.64
IRL,Ireland,2012,7,Domestic,5.475
IRL,Ireland,2012,7,International,2552.165
ITA,Italy,2012,7,Total,12650.094
ITA,Italy,2012,7,Domestic,3178.991
ITA,Italy,2012,7,International,9471.103
LVA,Latvia,2012,7,Total,510.106
LVA,Latvia,2012,7,Domestic,0
LVA,Latvia,2012,7,International,510.106
LTU,Lithuania,2012,7,Total,338.86
LTU,Lithuania,2012,7,Domestic,0.021
LTU,Lithuania,2012,7,International,338.839
LUX,Luxembourg,2012,7,Total,205.105
LUX,Luxembourg,2012,7,Domestic,0.034
LUX,Luxembourg,2012,7,International,205.071
MLT,Malta,2012,7,Total,445.374
MLT,Malta,2012,7,Domestic,0.002
MLT,Malta,2012,7,International,445.372
NLD,Netherlands,2012,7,Total,5761.608
NLD,Netherlands,2012,7,Domestic,0.192
NLD,Netherlands,2012,7,International,5761.416
NOR,Norway,2012,7,Total,3457.613
NOR,Norway,2012,7,Domestic,1095
NOR,Norway,2012,7,International,2362.613
POL,Poland,2012,7,Total,2541.746
POL,Poland,2012,7,Domestic,240.605
POL,Poland,2012,7,International,2301.141
PRT,Portugal,2012,7,Total,3204.945
PRT,Portugal,2012,7,Domestic,310.578
PRT,Portugal,2012,7,International,2894.367
ROU,Romania,2012,7,Total,1028.325
ROU,Romania,2012,7,Domestic,58.513
ROU,Romania,2012,7,International,969.812
SVK,Slovakia,2012,7,Total,265.09
SVK,Slovakia,2012,7,Domestic,2.906
SVK,Slovakia,2012,7,International,262.184
SVN,Slovenia,2012,7,Total,143.571
SVN,Slovenia,2012,7,Domestic,0
SVN,Slovenia,2012,7,International,143.571
ESP,Spain,2012,7,Total,18459.434
ESP,Spain,2012,7,Domestic,3496.835
